pidp,a_sex,a_dvage,a_ukborn,a_racel,a_hlht,a_hlhtf,a_hlhti,a_hlhtc,a_hlwt,a_hlwts,a_hlwtp,a_hlwtk,a_vote1,a_vote2,a_vote3,a_vote4,a_vote5,a_vote6
682570407,2,80,4,1,1,5,5,-8,1,10,3,-8,2,1,-8,7,3,3
682571087,2,74,4,1,1,5,0,-8,1,12,0,-8,2,2,95,-8,-8,2
682571767,1,47,4,1,1,5,11,-8,1,16,0,-8,2,2,7,-8,3,4
682571771,2,45,4,1,1,5,7,-8,1,9,7,-8,1,-8,-8,7,3,3
682571775,1,18,4,1,1,6,0,-8,1,19,7,-8,2,2,7,-8,3,4
682571779,1,16,4,1,1,6,2,-8,1,9,0,-8,2,1,-8,7,2,2
682573127,1,54,4,1,1,5,10,-8,1,11,0,-8,2,2,95,-8,-8,3
682573131,2,50,4,1,1,5,4,-8,1,13,7,-8,2,2,95,-8,-8,4
682573135,1,26,4,1,1,5,11,-8,1,11,9,-8,2,1,-8,7,3,3
682575167,2,25,4,2,1,5,2,-8,1,18,0,-8,2,2,11,-8,3,4
682575847,1,27,5,97,2,-8,-8,178,2,-8,-8,70,1,-8,-8,10,3,2
682575851,2,26,5,97,2,-8,-8,116,2,-8,-8,60,1,-8,-8,6,3,2
682576527,1,43,4,1,1,5,8,-8,1,13,0,-8,2,2,-1,-8,-8,2
682577887,1,35,4,1,1,5,8,-8,1,15,0,-8,2,2,95,-8,-8,3
682578567,2,54,4,1,1,5,3,-8,1,11,0,-8,2,2,95,-8,-8,4
682578571,1,54,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
682578575,2,27,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
682578579,1,23,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
682581287,1,49,4,1,1,6,0,-8,1,11,7,-8,2,2,95,-8,-8,3
682581291,2,44,4,1,1,5,2,-8,1,9,13,-8,2,2,95,-8,-8,3
682581295,2,17,4,1,1,5,5,-8,1,9,0,-8,2,2,95,-8,-8,4
682584007,2,40,4,1,1,5,3,-8,1,11,0,-8,2,2,11,-8,3,4
682584011,1,20,1,1,1,5,8,-8,1,9,2,-8,2,2,95,-8,-8,4
682584015,2,19,1,1,1,5,5,-8,1,7,5,-8,2,2,-1,-8,-8,4
682584019,2,16,1,1,1,5,6,-8,1,8,0,-8,2,2,95,-8,-8,4
682585371,2,38,4,1,1,5,1,-8,1,13,7,-8,2,2,95,-8,-8,4
682586047,1,45,4,1,1,5,8,-8,1,15,0,-8,2,2,9,-8,3,3
682586051,2,42,4,1,1,5,3,-8,1,12,12,-8,2,2,95,-8,-8,3
682586727,2,75,4,2,1,5,3,-8,1,9,0,-8,2,2,8,-8,2,2
682588087,2,65,4,1,1,4,11,-8,1,8,5,-8,2,1,-8,7,3,3
682588767,1,60,4,1,1,5,9,-8,1,13,7,-8,2,2,10,-8,3,2
682590127,1,66,4,1,1,5,6,-8,1,11,0,-8,2,1,-8,7,3,4
682592167,2,32,4,2,1,5,3,-8,1,8,7,-8,2,2,11,-8,3,4
682592847,2,43,4,1,1,5,1,-8,1,7,10,-8,2,1,-8,9,3,2
682592851,1,50,4,1,1,5,9,-8,1,12,7,-8,2,2,95,-8,-8,2
682592855,1,16,4,1,1,5,4,-8,1,7,8,-8,2,2,95,-8,-8,2
682594207,2,53,4,1,1,5,2,-8,1,9,0,-8,2,2,9,-8,3,4
682594211,1,32,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
682595567,1,46,4,1,1,5,11,-8,1,15,0,-8,2,2,95,-8,-8,4
682595571,2,50,4,1,1,5,5,-8,1,8,0,-8,2,2,95,-8,-8,3
682595575,1,22,4,1,1,6,0,-8,1,12,0,-8,2,2,95,-8,-8,4
682595579,2,20,4,1,1,5,5,-8,3,-8,-8,-8,2,2,95,-8,-8,4
682595583,1,16,4,1,1,5,11,-8,1,11,7,-8,2,2,95,-8,-8,4
682596927,1,62,4,2,1,5,8,-8,1,12,0,-8,2,1,-8,8,3,3
682596931,2,60,4,2,1,5,2,-8,1,13,7,-8,1,-8,-8,8,3,4
682597607,2,26,5,97,2,-8,-8,170,2,-8,-8,63,2,2,96,-8,-8,4
682598287,1,46,4,2,1,5,9,-8,1,13,8,-8,1,-8,-8,8,2,3
682598291,2,71,5,2,1,5,4,-8,1,13,7,-8,1,-8,-8,8,3,3
682598295,2,41,4,2,1,5,4,-8,1,12,8,-8,2,1,-8,8,3,3
682598971,2,42,4,1,1,5,7,-8,1,13,0,-8,2,2,9,-8,3,4
682600327,2,62,4,1,1,4,11,-8,1,12,0,-8,1,-8,-8,8,2,3
682601691,2,46,4,2,1,5,8,-8,1,10,7,-8,2,2,-1,-8,-8,3
682603727,1,58,4,1,1,5,8,-8,1,11,2,-8,2,2,7,-8,3,3
682603731,2,56,4,1,1,5,4,-8,1,9,0,-8,2,1,-8,9,3,2
682605087,2,40,4,2,1,5,3,-8,1,13,0,-8,2,2,95,-8,-8,4
682605091,1,39,4,2,1,5,8,-8,1,12,7,-8,2,2,95,-8,-8,4
682605095,1,18,4,2,1,5,10,-8,1,12,0,-8,2,2,95,-8,-8,4
682605771,2,69,4,1,1,5,6,-8,1,13,7,-8,2,1,-8,7,2,2
682606447,2,72,4,1,1,5,4,-8,1,10,12,-8,2,2,95,-8,-8,4
682607127,1,31,4,1,1,5,8,-8,1,13,9,-8,2,2,95,-8,-8,4
682607131,2,31,4,1,1,5,7,-8,1,11,12,-8,2,2,95,-8,-8,4
682607807,1,35,4,1,1,6,5,-8,1,14,9,-8,2,2,9,-8,3,1
682608487,1,58,4,1,1,5,6,-8,1,14,7,-8,2,2,7,-8,3,1
682609847,1,46,4,2,1,6,1,-8,1,12,10,-8,1,-8,-8,8,2,2
682609851,2,41,4,1,1,5,9,-8,1,11,6,-8,2,1,-8,8,2,3
682611207,1,76,4,1,1,5,7,-8,1,11,0,-8,2,1,-8,10,2,3
682611211,2,75,4,1,1,5,3,-8,1,9,0,-8,2,2,95,-8,-8,4
682611887,1,53,4,1,1,6,0,-8,1,17,0,-8,2,2,7,-8,3,4
682613927,1,52,4,1,1,5,8,-8,1,14,7,-8,2,2,9,-8,3,4
682618691,2,64,4,1,1,5,3,-8,1,18,0,-8,1,-8,-8,11,2,3
682620727,1,66,4,1,1,5,9,-8,1,12,0,-8,2,2,7,-8,3,3
682621407,2,52,1,1,1,5,4,-8,1,15,1,-8,2,2,95,-8,-8,4
682621419,2,23,4,1,1,5,6,-8,1,14,0,-8,2,2,95,-8,-8,4
748000687,2,46,1,1,1,5,4,-8,1,11,0,-8,2,2,3,-8,3,2
748000691,1,43,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
748002727,2,47,1,1,1,5,1,-8,1,18,7,-8,2,2,2,-8,3,2
748002731,1,49,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
748004087,1,34,1,1,1,6,1,-8,1,15,4,-8,1,-8,-8,97,3,2
748004091,2,22,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
748005447,2,78,1,1,3,-8,-8,-8,1,11,0,-8,1,-8,-8,2,2,3
748006127,1,37,1,1,1,5,10,-8,1,11,5,-8,2,1,-8,2,3,3
748007487,1,51,1,1,1,5,11,-8,1,13,0,-8,2,1,-8,2,3,1
748008167,1,51,1,1,1,5,6,-8,1,11,6,-8,1,-8,-8,97,2,2
748008171,2,47,1,1,1,5,2,-8,1,10,8,-8,2,2,2,-8,3,3
748008175,2,21,1,1,1,5,2,-8,1,11,0,-8,2,2,95,-8,-8,4
748008847,2,33,1,1,1,5,2,-8,1,9,0,-8,2,1,-8,2,3,3
748008851,1,32,1,1,1,6,2,-8,1,15,0,-8,2,2,2,-8,3,2
748009527,2,73,1,1,1,4,11,-8,1,10,0,-8,1,-8,-8,2,2,3
748009531,1,71,1,1,1,5,4,-8,1,18,2,-8,1,-8,-8,2,3,2
748010207,1,33,1,1,1,6,1,-8,1,10,0,-8,2,2,95,-8,-8,4
748010887,2,21,1,1,1,5,7,-8,1,10,7,-8,2,2,2,-8,2,4
748011567,2,46,1,1,1,5,4,-8,1,12,0,-8,2,2,95,-8,-8,4
748011571,2,21,1,1,1,5,10,-8,1,11,7,-8,2,2,95,-8,-8,4
748011575,2,18,1,1,1,5,5,-8,1,8,3,-8,2,2,95,-8,-8,4
748011583,1,41,1,1,1,6,1,-8,1,18,6,-8,2,1,-8,1,2,3
748011587,1,28,2,1,1,5,10,-8,1,11,0,-8,2,2,95,-8,-8,4
748011595,1,19,1,1,1,5,7,-8,3,-8,-8,-8,2,2,95,-8,-8,4
748012247,2,31,1,1,1,5,6,-8,1,8,8,-8,2,2,95,-8,-8,4
748012927,2,64,1,1,1,5,4,-8,1,11,2,-8,2,2,95,-8,-8,2
748012931,1,52,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
748014287,2,51,1,1,1,5,0,-8,1,7,7,-8,2,2,95,-8,-8,4
748014291,2,28,1,1,1,5,3,-8,1,9,0,-8,2,2,95,-8,-8,4
748014967,2,81,1,1,1,5,2,-8,1,11,5,-8,1,-8,-8,2,2,2
748015647,2,57,1,1,1,5,1,-8,1,7,12,-8,2,2,95,-8,-8,3
748016327,2,60,1,1,1,5,2,-8,1,20,0,-8,2,1,-8,3,3,4
748017007,2,73,1,1,1,5,2,-8,3,-8,-8,-8,2,1,-8,2,3,3
748018367,2,40,1,1,1,5,5,-8,1,15,0,-8,1,-8,-8,2,2,4
748019047,1,52,1,1,1,5,9,-8,1,11,7,-8,2,2,95,-8,-8,4
748019727,2,61,1,1,1,5,2,-8,1,10,0,-8,2,2,95,-8,-8,4
748019731,1,57,1,1,1,5,9,-8,1,14,0,-8,2,2,1,-8,3,4
748021767,2,39,1,1,1,5,2,-8,1,9,4,-8,2,1,-8,2,3,4
748021771,1,42,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
748022447,1,46,1,1,1,5,6,-8,1,9,12,-8,2,2,2,-8,4,4
748022451,2,47,1,1,1,5,2,-8,1,9,4,-8,1,-8,-8,2,2,3
748024487,1,22,1,1,1,5,9,-8,1,10,7,-8,2,2,95,-8,-8,4
748026527,2,32,1,1,1,5,8,-8,-2,-8,-8,-8,2,2,-1,-8,-8,2
748028567,1,47,1,1,1,5,11,-8,1,12,7,-8,2,2,95,-8,-8,3
748029927,2,70,1,1,1,5,6,-8,1,8,12,-8,2,2,2,-8,3,3
748030607,2,33,1,1,1,6,1,-8,1,12,7,-8,2,2,95,-8,-8,3
748030611,1,34,1,1,1,5,10,-8,1,12,10,-8,2,2,1,-8,3,2
748031967,2,55,1,1,1,5,2,-8,1,14,0,-8,2,2,95,-8,-8,4
748032647,1,67,1,1,1,5,11,-8,2,-8,-8,128,1,-8,-8,2,3,3
748032651,2,64,1,1,1,5,1,-8,1,8,7,-8,2,2,95,-8,-8,3
748033327,2,46,2,1,1,5,3,-8,1,9,0,-8,2,2,-1,-8,-8,4
748034007,1,60,1,1,1,5,10,-8,1,14,10,-8,2,2,-1,-8,-8,3
748034011,2,60,1,1,1,5,9,-8,1,12,1,-8,2,2,-1,-8,-8,3
748035367,2,56,1,1,1,5,8,-8,3,-8,-8,-8,2,2,-1,-8,-8,2
748035371,2,21,1,1,1,5,4,-8,1,11,0,-8,2,2,-1,-8,-8,3
748038767,1,67,1,1,1,5,6,-8,1,8,4,-8,2,1,-8,2,2,4
748039447,1,58,1,1,1,6,3,-8,1,18,5,-8,2,1,-8,2,3,4
748039451,2,58,1,1,1,5,2,-8,1,10,0,-8,2,1,-8,2,3,3
748040807,2,23,1,1,1,5,2,-8,1,9,2,-8,2,2,2,-8,3,3
748040811,2,40,1,1,1,5,4,-8,1,11,0,-8,2,2,95,-8,-8,4
748040815,1,22,1,1,1,5,8,-8,1,10,8,-8,1,-8,-8,2,3,4
748040819,1,56,1,1,1,6,0,-8,1,16,0,-8,1,-8,-8,2,1,2
748040831,1,17,1,1,1,5,9,-8,1,10,0,-8,2,2,95,-8,-8,4
748042167,2,26,1,1,1,6,0,-8,1,10,4,-8,2,2,1,-8,3,4
748042847,2,74,1,1,1,4,7,-8,1,12,8,-8,2,2,2,-8,2,2
748045567,2,31,1,1,1,5,6,-8,1,17,0,-8,2,2,95,-8,-8,4
748046927,1,47,1,1,1,6,2,-8,1,14,8,-8,2,2,6,-8,2,2
748046931,2,47,1,1,1,5,5,-8,1,9,0,-8,2,1,-8,6,3,3
748048967,2,60,1,1,1,5,6,-8,1,16,10,-8,2,2,1,-8,3,4
748052367,2,83,1,1,1,5,6,-8,3,-8,-8,-8,1,-8,-8,2,2,3
748059167,2,78,1,1,1,5,1,-8,1,10,7,-8,1,-8,-8,1,2,2
748059847,2,31,1,1,1,5,9,-8,1,10,12,-8,2,2,1,-8,3,4
748059851,1,32,1,1,1,6,3,-8,1,15,0,-8,2,1,-8,1,3,3
748060527,1,45,1,1,1,5,10,-8,2,-8,-8,88,2,2,95,-8,-8,4
748061207,2,76,1,1,1,5,6,-8,1,12,0,-8,1,-8,-8,2,2,1
748061887,2,18,1,1,1,5,4,-8,3,-8,-8,-8,2,2,97,-8,2,3
748062567,2,27,1,1,1,5,6,-8,1,9,0,-8,1,-8,-8,2,3,3
748062571,1,29,1,1,1,6,1,-8,1,18,0,-8,2,2,95,-8,-8,4
748065287,2,39,1,1,1,5,8,-8,1,16,0,-8,1,-8,-8,2,3,3
748065291,1,45,1,1,1,5,8,-8,1,13,0,-8,2,2,95,-8,-8,4
748065295,1,16,1,1,1,5,11,-8,1,13,7,-8,2,2,2,-8,3,4
748065967,2,44,1,1,1,5,2,-8,1,12,0,-8,2,2,95,-8,-8,4
748066647,2,25,1,1,1,5,8,-8,2,-8,-8,60,2,2,95,-8,-8,4
748068007,2,35,1,1,1,5,6,-8,1,13,0,-8,2,2,95,-8,-8,4
748068687,2,38,1,1,1,5,8,-8,1,11,0,-8,2,2,97,-8,2,2
748069367,1,80,1,1,1,5,10,-8,1,13,2,-8,2,2,2,-8,3,3
748069371,2,75,1,1,1,5,6,-8,1,11,4,-8,2,2,95,-8,-8,3
748070047,2,21,1,1,1,5,4,-8,1,8,7,-8,2,2,95,-8,-8,4
748070051,1,27,1,1,1,5,9,-8,1,13,0,-8,2,2,95,-8,-8,4
748070727,2,26,1,1,1,5,1,-8,1,16,0,-8,2,2,95,-8,-8,4
748072087,2,59,1,1,1,5,3,-8,1,11,2,-8,1,-8,-8,2,3,3
748072091,1,59,1,1,1,6,1,-8,1,17,7,-8,2,1,-8,2,3,3
748073447,2,72,1,1,1,5,4,-8,1,9,11,-8,1,-8,-8,2,3,3
748073451,1,74,1,1,1,5,8,-8,1,13,7,-8,1,-8,-8,2,1,1
748074807,1,48,1,1,1,5,7,-8,1,9,0,-8,2,1,-8,2,3,2
748075487,1,50,1,1,1,5,6,-8,1,13,6,-8,2,2,95,-8,-8,4
748076167,2,45,1,1,1,5,2,-8,1,11,0,-8,2,2,95,-8,-8,4
748076175,1,21,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
748076847,1,35,1,10,1,5,10,-8,1,12,0,-8,2,2,95,-8,-8,3
748076851,2,31,5,10,1,5,0,-8,1,6,5,-8,2,2,95,-8,-8,4
748076871,1,37,1,10,1,5,10,-8,1,8,5,-8,2,2,95,-8,-8,4
748076875,2,30,5,10,1,5,2,-8,1,8,0,-8,1,-8,-8,2,2,3
748077527,2,42,1,1,1,5,5,-8,1,9,0,-8,2,2,3,-8,3,4
748078207,1,22,1,1,1,5,10,-8,1,11,6,-8,2,2,95,-8,-8,4
748079567,2,25,1,1,1,5,3,-8,1,10,0,-8,2,2,95,-8,-8,3
748079571,1,26,1,1,1,6,1,-8,1,13,6,-8,2,2,95,-8,-8,3
748080927,1,77,5,2,1,5,2,-8,1,8,0,-8,2,2,2,-8,3,3
748081607,1,28,5,4,2,-8,-8,181,2,-8,-8,99,2,2,3,-8,2,4
748081611,2,25,5,4,2,-8,-8,173,-2,-8,-8,-8,2,2,95,-8,-8,4
748082287,2,20,1,1,1,5,1,-8,1,7,11,-8,2,2,95,-8,-8,4
748082967,1,44,1,1,1,5,8,-8,1,21,0,-8,1,-8,-8,2,1,2
748082971,2,50,1,1,1,5,2,-8,2,-8,-8,100,2,2,2,-8,3,4
748083647,2,87,1,1,1,5,4,-8,1,11,0,-8,1,-8,-8,1,3,3
748084327,1,38,1,1,1,5,10,-8,1,11,0,-8,2,2,95,-8,-8,4
748084331,2,32,1,1,1,5,6,-8,1,8,6,-8,2,2,95,-8,-8,3
748085007,1,56,1,1,1,5,10,-8,1,14,0,-8,2,2,1,-8,3,2
748085011,2,55,1,1,1,5,4,-8,1,8,10,-8,2,2,1,-8,3,2
748087047,2,20,1,1,1,5,7,-8,3,-8,-8,-8,2,2,95,-8,-8,3
748087727,2,60,1,1,1,5,0,-8,1,8,0,-8,2,2,2,-8,3,3
748089087,1,21,1,1,1,5,10,-8,1,13,0,-8,1,-8,-8,97,3,4
748089091,2,20,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
748090447,2,36,1,1,1,5,2,-8,3,-8,-8,-8,1,-8,-8,2,2,2
748090451,1,17,1,1,1,5,9,-8,1,10,7,-8,2,2,96,-8,-8,3
748092487,2,63,4,1,1,5,2,-8,1,12,6,-8,1,-8,-8,2,2,2
748094527,1,41,1,1,1,5,9,-8,2,-8,-8,90,2,2,95,-8,-8,4
748095207,2,55,1,1,1,5,4,-8,3,-8,-8,-8,2,2,95,-8,-8,3
748095211,1,22,1,1,1,5,9,-8,1,12,0,-8,2,2,95,-8,-8,2
748096567,1,64,1,1,1,6,0,-8,1,14,7,-8,2,1,-8,2,3,2
748096571,2,63,1,1,1,5,1,-8,1,10,10,-8,1,-8,-8,2,2,2
748097927,1,71,1,1,1,5,8,-8,1,14,10,-8,2,2,6,-8,2,2
748099287,1,40,1,1,1,5,6,-8,1,-1,-8,-8,1,-8,-8,1,2,1
748100647,2,53,1,1,1,5,9,-8,1,-1,-8,-8,2,2,95,-8,-8,4
748100659,1,19,1,1,1,5,11,-8,1,13,0,-8,2,2,95,-8,-8,4
748103367,2,36,3,1,1,5,8,-8,1,11,7,-8,2,2,95,-8,-8,4
748103371,1,37,2,1,1,6,2,-8,1,10,0,-8,2,2,2,-8,3,1
748103375,2,18,1,1,1,5,4,-8,1,10,0,-8,2,2,95,-8,-8,4
748104047,2,36,1,1,1,5,6,-8,1,11,0,-8,2,2,95,-8,-8,4
748104051,1,44,1,1,1,5,8,-8,1,13,7,-8,2,2,95,-8,-8,4
748104727,2,30,1,1,1,6,1,-8,1,16,3,-8,2,2,3,-8,3,4
748104731,1,34,1,1,1,6,3,-8,2,-8,-8,83,2,2,97,-8,3,2
748106767,2,49,1,1,1,5,9,-8,1,16,0,-8,2,2,-1,-8,-8,2
748107447,2,49,1,1,1,5,1,-8,1,12,12,-8,2,2,1,-8,3,1
748110847,1,52,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
748110851,2,51,1,1,1,5,6,-8,1,12,0,-8,2,2,1,-8,3,4
748110855,1,21,1,1,1,6,2,-8,1,10,2,-8,2,2,95,-8,-8,4
748110915,1,44,1,1,1,5,11,-8,1,12,7,-8,2,1,-8,1,3,2
748111527,2,27,1,1,1,5,4,-8,1,9,7,-8,1,-8,-8,1,3,3
748111531,1,29,1,1,1,6,1,-8,1,15,11,-8,2,1,-8,2,3,3
748112887,2,55,1,1,1,5,9,-8,1,12,7,-8,2,1,-8,1,3,4
748112891,1,61,1,1,1,5,8,-8,1,12,7,-8,2,1,-8,1,3,2
748113567,2,43,1,1,1,5,6,-8,1,9,0,-8,2,2,95,-8,-8,4
748115607,1,66,1,1,1,5,6,-8,1,13,0,-8,2,1,-8,1,3,1
748115611,2,66,1,1,1,5,1,-8,1,9,0,-8,2,1,-8,1,3,1
748116287,2,77,1,1,1,5,5,-8,1,10,5,-8,2,-1,-8,-8,-8,4
748116967,1,53,1,1,1,5,10,-8,2,-8,-8,88,2,2,1,-8,3,3
748116971,2,52,1,1,1,5,1,-8,1,8,7,-8,2,2,1,-8,3,3
748116975,2,27,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
748117647,2,59,1,1,2,-8,-8,165,2,-8,-8,68,2,2,3,-8,3,2
748117651,1,56,1,1,1,5,6,-8,1,14,0,-8,2,1,-8,1,3,2
748117655,2,23,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
748118327,2,43,1,1,1,5,5,-8,1,10,10,-8,2,1,-8,2,3,2
748119007,1,91,1,1,1,5,9,-8,1,10,6,-8,1,-8,-8,1,3,2
748120367,1,44,1,1,1,5,11,-8,1,13,7,-8,1,-8,-8,2,3,2
748120371,2,36,1,1,1,5,11,-8,1,13,0,-8,2,1,-8,2,3,2
748121047,2,78,1,1,1,5,4,-8,1,10,7,-8,1,-8,-8,1,1,2
748121051,1,81,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
748121727,1,51,1,1,1,5,9,-8,1,15,0,-8,2,2,2,-8,1,4
748122407,2,47,2,1,1,5,5,-8,1,10,0,-8,1,-8,-8,97,2,2
748122411,1,47,1,1,1,6,5,-8,1,14,9,-8,1,-8,-8,1,3,3
748122415,1,18,1,1,1,5,11,-8,1,12,8,-8,1,-8,-8,1,3,3
748122419,2,16,1,1,1,5,10,-8,1,8,9,-8,2,2,96,-8,-8,3
748125807,1,23,5,1,1,5,10,-8,2,-8,-8,85,2,2,2,-8,3,4
748125811,2,22,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
748127167,1,84,3,1,1,5,11,-8,1,11,4,-8,2,1,-8,2,2,2
748127171,2,87,1,1,1,5,4,-8,1,11,4,-8,1,-8,-8,2,2,2
748127847,1,23,1,1,1,6,0,-8,1,13,8,-8,2,2,1,-8,2,2
748127851,2,22,1,1,1,5,2,-8,1,8,13,-8,2,2,-1,-8,-8,3
748128527,1,58,3,1,1,5,9,-8,1,13,1,-8,1,-8,-8,2,1,1
748128531,1,20,1,1,1,6,1,-8,1,12,3,-8,2,2,95,-8,-8,3
748128535,1,21,1,1,1,6,1,-8,1,10,0,-8,2,2,1,-8,3,3
748129887,1,65,1,1,1,6,0,-8,1,13,8,-8,1,-8,-8,1,2,2
748129891,2,61,1,1,1,5,9,-8,1,12,7,-8,1,-8,-8,1,3,2
748131247,1,75,1,1,1,5,9,-8,1,12,7,-8,1,-8,-8,3,2,2
748131251,2,70,1,1,1,5,0,-8,1,11,7,-8,2,2,95,-8,-8,2
748131927,1,73,1,1,1,5,4,-8,1,10,1,-8,1,-8,-8,2,2,2
748131931,2,61,1,1,1,5,2,-8,1,12,7,-8,1,-8,-8,2,3,3
748132607,2,52,1,1,1,5,5,-8,1,17,0,-8,2,2,1,-8,3,3
748132611,1,55,1,1,1,6,1,-8,1,20,0,-8,2,2,3,-8,2,3
748134647,2,37,1,1,1,5,5,-8,1,12,10,-8,1,-8,-8,1,3,3
748134651,1,38,1,1,1,5,8,-8,1,13,2,-8,2,2,3,-8,3,4
748138047,2,37,1,1,1,5,7,-8,1,11,6,-8,2,2,97,-8,3,4
748138727,2,31,1,1,1,5,2,-8,1,10,4,-8,2,2,95,-8,-8,4
748139407,2,64,1,1,1,5,0,-8,1,8,10,-8,1,-8,-8,2,3,2
748140087,1,75,1,1,1,5,10,-8,1,12,5,-8,2,2,95,-8,-8,4
748140767,2,30,1,1,1,5,3,-8,1,12,0,-8,2,2,95,-8,-8,4
748142127,2,32,1,1,1,5,4,-8,1,15,10,-8,2,2,1,-8,2,2
748142131,1,33,1,1,1,5,11,-8,1,22,7,-8,2,2,95,-8,-8,4
748143487,2,43,1,1,1,5,1,-8,1,9,7,-8,2,2,95,-8,-8,4
748143495,1,20,1,1,1,5,7,-8,1,13,0,-8,2,2,95,-8,-8,4
748143499,2,19,1,1,1,5,2,-8,1,13,2,-8,2,2,95,-8,-8,4
748145527,2,62,1,1,1,5,3,-8,1,9,1,-8,2,2,95,-8,-8,1
748146207,1,72,1,1,1,5,8,-8,1,15,3,-8,1,-8,-8,2,3,2
748146211,2,70,1,1,1,5,2,-8,1,11,0,-8,1,-8,-8,2,2,2
748148927,2,53,1,1,1,5,2,-8,1,14,7,-8,2,2,2,-8,3,2
748148931,1,63,1,1,1,5,8,-8,1,14,7,-8,2,2,95,-8,-8,1
748150287,2,62,1,1,1,5,2,-8,1,11,0,-8,2,1,-8,6,3,4
748150291,1,57,1,1,1,5,8,-8,1,12,0,-8,1,-8,-8,2,3,3
748150967,2,59,1,1,1,5,3,-8,1,9,4,-8,1,-8,-8,1,1,1
748151647,1,77,1,1,-1,-8,-8,-8,-1,-8,-8,-8,-2,-8,-8,-8,-8,-2
748153687,2,31,1,1,1,5,7,-8,1,11,2,-8,2,2,95,-8,-8,4
748155047,2,69,1,1,1,5,2,-8,1,9,7,-8,1,-8,-8,2,3,2
748155727,2,75,1,1,1,5,1,-8,2,-8,-8,55,1,-8,-8,2,2,2
748156407,1,34,1,1,1,6,4,-8,1,14,11,-8,2,2,95,-8,-8,4
748157767,2,30,5,9,-9,-8,-8,-8,-9,-8,-8,-8,-9,-8,-8,-8,-8,-9
748160487,1,74,1,1,1,5,7,-8,1,14,1,-8,1,-8,-8,2,2,3
748161167,2,39,1,1,1,5,6,-8,1,9,0,-8,2,2,95,-8,-8,4
748161847,2,36,5,1,2,-8,-8,173,1,14,12,-8,2,2,95,-8,-8,4
748163887,1,60,1,1,1,5,7,-8,1,12,1,-8,2,2,97,-8,4,2
748164567,2,39,1,1,1,5,0,-8,1,10,11,-8,2,2,1,-8,3,4
748164571,1,44,1,1,1,5,10,-8,1,15,10,-8,1,-8,-8,1,3,2
748165247,1,62,1,1,1,5,10,-8,1,13,7,-8,2,2,2,-8,3,4
748166607,1,65,1,1,1,5,10,-8,1,15,7,-8,2,1,-8,1,2,2
748166611,2,65,1,1,1,5,3,-8,1,9,7,-8,2,1,-8,1,3,2
748167287,1,24,5,15,2,-8,-8,167,2,-8,-8,63,2,2,96,-8,-8,4
748167291,1,24,5,97,2,-8,-8,175,2,-8,-8,65,2,2,96,-8,-8,4
748167295,1,22,5,97,3,-8,-8,-8,2,-8,-8,67,2,2,96,-8,-8,4
748167299,1,47,5,97,2,-8,-8,168,2,-8,-8,122,2,1,-8,1,2,2
748168647,2,65,1,1,1,5,4,-8,1,14,2,-8,2,1,-8,3,3,4
748168651,2,41,1,1,1,5,5,-8,1,13,11,-8,2,1,-8,3,3,3
748171367,2,67,1,1,1,5,0,-8,1,9,0,-8,1,-8,-8,1,2,1
748173407,2,33,1,1,1,5,7,-8,1,10,8,-8,2,2,2,-8,3,4
748173411,1,36,1,1,1,5,8,-8,1,13,7,-8,1,-8,-8,2,2,2
748174087,1,60,2,1,1,5,9,-8,1,14,4,-8,1,-8,-8,1,3,2
748174091,2,51,1,1,1,5,8,-8,1,10,5,-8,1,-8,-8,1,3,3
748175447,2,39,1,1,1,5,8,-8,1,9,0,-8,2,2,1,-8,3,4
748175451,1,40,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
748177487,2,34,1,1,1,5,5,-8,1,14,7,-8,2,2,6,-8,3,4
748177491,1,43,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
